,HOOD,,,,,,,ADDR,CITY,ZIP,Latitude,Longitude,,,,,,PRICE,,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4449,38, ,A1, 2435 LACONIA AVENUE                       ,NYC,10469,40.862212,-73.856242,"6,242","1,676",1920,1, A1 ,"$595,000 ",12/21/2015,
2,COUNTRY CLUB/PELHAM ,01  ONE FAMILY DWELLINGS                    ,1,4450,8, ,A5, 2526 WILLIAMSBRIDGE ROAD                  ,NYC,10469,40.8638649,-73.858287,"1,645","1,480",1960,1, A5 ,"$415,000 ",4/1/2015,
2,COUNTRY CLUB/PELHAM         ,01  ONE FAMILY DWELLINGS                    ,1,4452,29, ,A2, 2558 LURTING AVENUE                       ,NYC,10469,40.864832,-73.856531,"5,000","1,944",1935,1, A2 ,"$455,000 ",7/24/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4452,68, ,A5, 2543 LACONIA AVENUE                       ,NYC,10469,40.8641933,-73.8560643,"3,203","2,232",2006,1, A5 ,"$590,000 ",6/3/2015,
2,COUNTRY CLUB/PELHAM            ,01  ONE FAMILY DWELLINGS                    ,1,4453,46, ,A1, 2437 YATES AVE                            ,NYC,10469,40.862197,-73.855168,"3,742","1,984",1930,1, A1 ,"$540,000 ",11/25/2015,
2,COUNTRY CLUB/PELHAM        ,01  ONE FAMILY DWELLINGS                    ,1,4455,46, ,A1, 2439 ESPLANADE                            ,NYC,10469,40.8623696,-73.8527638,"5,157","2,281",1955,1, A1 ,"$632,000 ",6/10/2015,
2,COUNTRY CLUB/PELHAM            ,01  ONE FAMILY DWELLINGS                    ,1,4456,11, ,A5, 2512 LACONIA AVENUE                       ,NYC,10469,40.8634709,-73.8554879,"2,500","2,070",1950,1, A5 ,"$405,000 ",8/6/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4456,67, ,A1, 2529 YATES AVE                            ,NYC,10469,40.863999,-73.855104,"3,500","1,968",1935,1, A1 ,"$440,000 ",3/6/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4457,1, ,A1, 2501 HERING AVE                           ,NYC,10469,40.8632027,-73.8540524,"2,502","1,672",1940,1, A1 ,"$469,000 ",5/4/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4457,72, ,A1, 2527 HERING AVENUE                        ,NYC,10469,40.863765,-73.8541709,"6,242","1,520",1901,1, A1 ,"$450,000 ",7/16/2015,
2,COUNTRY CLUB/PELHAM            ,01  ONE FAMILY DWELLINGS                    ,1,4457,75, ,A1, 2515 HERING AVENUE                        ,NYC,10469,40.8636089,-73.854176,"5,000","1,026",1901,1, A1 ,"$320,000 ",3/11/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4461,33, ,A1, 2445 BOUCK AVENUE                         ,NYC,10469,40.8624409,-73.850455,"3,742",941,1945,1, A1 ,"$459,000 ",4/8/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4462,17, ,A1, 2532 TENBROECK AVENUE                     ,NYC,10469,40.863771,-73.85265,"3,117","1,176",1940,1, A1 ,"$475,000 ",7/7/2015,
2,COUNTRY CLUB/PELHAM            ,01  ONE FAMILY DWELLINGS                    ,1,4462,19, ,A1, 2538 TENBROECK AVENUE                     ,NYC,10469,40.863948,-73.852644,"3,117","1,386",1940,1, A1 ,"$435,000 ",6/4/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4462,61, ,A2, 2557 PEARSALL AVENUE                      ,NYC,10469,40.8645799,-73.852262,"2,500","1,478",1920,1, A2 ,"$165,000 ",7/28/2015,
2,COUNTRY CLUB/PELHAM              ,01  ONE FAMILY DWELLINGS                    ,1,4462,66, ,A5, 2549 PEARSALL AVENUE                      ,NYC,10469,40.864233,-73.852273,"2,500","1,360",1940,1, A5 ,"$445,000 ",3/6/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4463,20, ,A5, 2532 PEARSALL AVE                         ,NYC,10469,40.863717,-73.851708,"1,922","1,528",1960,1, A5 ,"$370,800 ",4/24/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4467,31, ,A1, 2452 YOUNG AVENUE                         ,NYC,10469,40.862505,-73.847924,"3,500","1,920",1940,1, A1 ,"$590,000 ",6/22/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4467,32, ,A1, 2454 YOUNG AVENUE                         ,NYC,10469,40.862602,-73.847921,"3,500","1,920",1940,1, A1 ,"$605,000 ",8/14/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4468,34, ,A2, 2564 BOUCK                                ,NYC,10469,40.864525,-73.849807,"2,500",480,1915,1, A2 ,"$133,000 ",9/11/2015,
2,COUNTRY CLUB/PELHAM              ,01  ONE FAMILY DWELLINGS                    ,1,4469,64, ,A2, 2565 YOUNG AVENUE                         ,NYC,10469,40.864642,-73.848422,"3,100","1,890",1955,1, A2 ,"$430,000 ",9/8/2015,
2,COUNTRY CLUB/PELHAM              ,01  ONE FAMILY DWELLINGS                    ,1,4470,66, ,A5, 2551 FISH                                 ,NYC,10469,40.864285,-73.847491,"2,500","1,860",1960,1, A5 ,"$390,000 ",6/17/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4470,72, ,A5, 2539 FISH AVENUE                          ,NYC,10469,40.86401,-73.847498,"2,500","1,860",1960,1, A5 ,"$381,500 ",1/16/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4475,4, ,A5, 1411 MACE AVENUE                          ,NYC,10469,40.863059,-73.845799,"2,000","1,360",1945,1, A5 ,"$425,000 ",1/20/2015,
2,COUNTRY CLUB/PELHAM             ,01  ONE FAMILY DWELLINGS                    ,1,4475,71, ,A5, 2533 MORGAN AVENUE                        ,NYC,10469,40.863796,-73.84562,"2,300","1,224",1940,1, A5 ,"$315,000 ",12/22/2015,
2,COUNTRY CLUB/PELHAM              ,01  ONE FAMILY DWELLINGS                    ,1,4202,172, ,A5, 1808 HERING AVENUE                        ,NYC,10461,40.851401,-73.8496399,"2,180","1,152",1948,1, A5 ,"$426,000 ",1/23/2015,
2,COUNTRY CLUB/PELHAM     ,01  ONE FAMILY DWELLINGS                    ,1,4277,16, ,A5, 1939 NARRAGANSETT AVENUE                  ,NYC,10461,40.854833,-73.8507769,"2,500","1,750",1940,1, A5 ,"$550,000 ",7/13/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4278,41, ,A3, 1232 CHOCTAW                              ,NYC,10461,40.85503,-73.850311,"6,536","3,318",1940,1, A3 ,"$840,000 ",8/5/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4278,51, ,A1, 1250 CHOCTAW PLACE                        ,NYC,10461,40.855467,-73.8496229,"4,121","2,100",1945,1, A1 ,"$670,000 ",11/2/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4278,85, ,A5, 1910 NARRAGANSETT AVENUE                  ,NYC,10461,40.854362,-73.849768,"2,500","1,400",1940,1, A5 ,"$514,900 ",10/14/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4278,85, ,A5, 1910 NARRAGANSETT AVENUE                  ,NYC,10461,40.854362,-73.849768,"2,500","1,400",1940,1, A5 ,"$514,900 ",10/14/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4278,86, ,A5, 1912 NARRAGANSETT AVENUE                  ,NYC,10461,40.854421,-73.849816,"2,500","1,400",1940,1, A5 ,"$450,000 ",5/11/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4278,91, ,A1, 1238 PAWNEE PL                            ,NYC,10461,40.854717,-73.849316,"3,325","1,925",1940,1, A1 ,"$420,000 ",8/26/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4305,1, ,A3, 1102 LYDIG AVENUE                         ,NYC,10461,40.854525,-73.856719,"7,500","4,520",1950,1, A3 ,"$840,000 ",12/11/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4311,21, ,A1, 1167 LYDIG AVENUE                         ,NYC,10461,40.8560873,-73.8540216,"5,000","1,632",1940,1, A1 ,"$620,000 ",8/10/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4313,12, ,A5, 1205 NEILL AVENUE                         ,NYC,10461,40.855615,-73.851827,"2,250","2,085",1940,1, A5 ,"$499,000 ",9/4/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4314,36, ,A1, 2061 NARRAGANSETT AVENUE                  ,NYC,10461,40.8565449,-73.851848,"9,375","1,536",1930,1, A1 ,"$525,000 ",11/12/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4330,39, ,A1, 1081 LYDIG AVENUE                         ,NYC,10461,40.854635,-73.857636,"2,411","2,565",1940,1, A1 ,"$475,000 ",12/29/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4331,21, ,A5, 2123 TOMLINSON AVENUE                     ,NYC,10461,40.855633,-73.856876,"2,500","2,037",1940,1, A5 ,"$550,000 ",6/9/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4331,33, ,A1, 2104 HAIGHT AVENUE                        ,NYC,10461,40.854828,-73.856883,"3,375","2,040",1940,1, A1 ,"$537,500 ",8/27/2015,
2,COUNTRY CLUB/PELHAM      ,01  ONE FAMILY DWELLINGS                    ,1,4331,36, ,A5, 2108 HAIGHT AVE                           ,NYC,10461,40.854943,-73.856933,"2,300","2,040",1940,1, A5 ,"$512,000 ",7/20/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5735,246, ,A1, 3027 NETHERLAND AVENUE                    ,NYC,10463,40.882098,-73.912625,"4,860","1,200",1930,1, A1 ,"$950,000 ",8/27/2015,"$663,628 "
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5748,509, ,A5, 3052 INDEPENDENCE AVENUE                  ,NYC,10463,40.883526,-73.916488,"1,710","2,553",1986,1, A5 ,"$471,510 ",4/29/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5785,263, ,A1, 3238 OXFORD AVENUE                        ,NYC,10463,40.885059,-73.9088979,"4,000","1,464",1925,1, A1 ,"$590,000 ",11/20/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5851,2071, ,A1, 5634 POST ROAD                            ,NYC,10471,40.904187,-73.897144,"2,500","1,728",1925,1, A1 ,"$750,000 ",11/12/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5855,2273, ,A1, 5757 FARADAY AVENUE                       ,NYC,10471,40.904947,-73.897999,"5,508","1,200",1930,1, A1 ,"$886,000 ",8/26/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5861,191, ,A5, 5844 LIEBIG AVENUE                        ,NYC,10471,40.905983,-73.901994,"1,748","1,254",1965,1, A5 ,"$562,000 ",8/26/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5861,194, ,A5, 5850 LIEBIG AVENUE                        ,NYC,10471,40.906142,-73.901951,"1,748","1,254",1965,1, A5 ,"$550,000 ",11/12/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5862,7, ,A1, 429 WEST 256 STREET                       ,NYC,10471,40.9041255,-73.9037754,"5,000","1,040",1920,1, A1 ,"$820,000 ",1/28/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5862,43, ,A9, 436 WEST 259 STREET                       ,NYC,10471,40.906484,-73.902999,"2,088",806,1910,1, A9 ,"$478,000 ",10/29/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5862,43, ,A9, 436 WEST 259                              ,NYC,10471,40.906484,-73.902999,"2,088",806,1910,1, A9 ,"$463,000 ",1/6/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5863,100, ,A1, 5622 RIVERDALE AVENUE                     ,NYC,10471,40.904807,-73.904363,"3,300","1,480",1961,1, A1 ,"$610,000 ",1/30/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5863,154, ,A9, 446 WEST 258 STREET                       ,NYC,10471,39.2854922,-80.5628426,"3,770","1,380",1920,1, A9 ,"$549,900 ",7/22/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5868,659, ,A1, 5914 TYNDALL AVENUE                       ,NYC,10471,40.9075048,-73.9011037,"2,375","1,422",2014,1, A1 ,"$797,000 ",5/22/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5868,660, ,A1, 5916 TYNDALL AVENUE                       ,NYC,10471,40.9075916,-73.9010786,"3,000","2,694",2014,1, A1 ,"$880,000 ",2/13/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5868,672, ,A9, 5927 FIELDSTON ROAD                       ,NYC,10471,40.907374,-73.900484,"4,750","2,254",1960,1, A9 ,"$650,000 ",5/14/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5870,575, ,A1, 5902 DELAFIELD AVE                        ,NYC,10471,40.9068989,-73.9029466,"3,325","2,706",1930,1, A1 ,"$715,000 ",1/6/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5872,985, ,A1, 217 WEST 260 STREET                       ,NYC,10471,40.9076756,-73.8973214,"4,025","1,870",1940,1, A1 ,"$635,000 ",5/18/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5876,958, ,A1, 306 WEST 261 STREET                       ,NYC,10471,40.909367,-73.899105,"4,011","3,115",1930,1, A1 ,"$695,000 ",3/27/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5877,850, ,A1, 6044 TYNDALL AVENUE                       ,NYC,10471,40.9092569,-73.900349,"2,355","1,632",1925,1, A1 ,"$655,000 ",9/11/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5883,1152, ,A1, 6118 FIELDSTON ROAD                       ,NYC,10471,40.9101903,-73.8992623,"2,123","2,601",1920,1, A1 ,"$625,000 ",12/15/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5884,1197, ,A1, 6136 TYNDALL                              ,NYC,10471,40.9106932,-73.9000307,"2,375","2,056",1930,1, A1 ,"$640,000 ",11/4/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5885,1425, ,A1, 6146 LIEBIG AVE                           ,NYC,10471,40.911314,-73.900685,"2,375","1,695",1920,1, A1 ,"$849,000 ",6/23/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5885,1437, ,A2, 6171 TYNDALL                              ,NYC,10471,40.911761,-73.9001716,"3,240","1,492",1940,1, A2 ,"$290,000 ",1/23/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5886,1289, ,A1, 6148 DELAFIELD AVENUE                     ,NYC,10471,40.911356,-73.901625,"2,375","2,034",1930,1, A1 ,"$691,800 ",10/2/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5887,1355, ,A1, 6214 RIVERDALE AVENUE                     ,NYC,10471,40.911983,-73.90235,"2,508","2,400",1962,1, A1 ,"$545,000 ",7/8/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5888,64, ,A5, 6203 SPENCER TERRACE                      ,NYC,10471,40.9105492,-73.8975783,"2,556","2,014",1982,1, A5 ,"$472,000 ",6/3/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5913,860, ,A2, 625 WEST 246 STREET                       ,NYC,10471,40.8926801,-73.9106664,"12,783","1,260",1940,1, A2 ,"$975,000 ",12/8/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5924,551, ,A2, 4659 INDEPENDENCE AVENUE                  ,NYC,10471,40.893768,-73.911859,"14,646","1,308",1901,1, A2 ,"$925,000 ",8/7/2015,
2,RIVERDALE                ,01  ONE FAMILY DWELLINGS                    ,1,5957,401, ,A1, 6056 NETHERLAND AVENUE                    ,NYC,10471,40.910122,-73.903982,"2,650",880,1910,1, A1 ,"$525,000 ",3/17/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4163,7, ,A2, 2877 ROBERTS AVENUE                       ,NYC,10461,40.845656,-73.833318,"2,500",992,1920,1, A2 ,"$445,000 ",9/8/2015,"$379,499 "
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4163,7, ,A2, 2877 ROBERTS AVENUE                       ,NYC,10461,40.845656,-73.833318,"2,500",992,1920,1, A2 ,"$165,000 ",3/16/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4166,11, ,A1, 2937 MIDDLETOWN ROAD                      ,NYC,10461,40.8438954,-73.8315788,"2,456","1,360",1925,1, A1 ,"$435,000 ",4/15/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4166,14, ,A5, 2933 MIDDLETOWN ROAD                      ,NYC,10461,40.8438494,-73.8317843,"1,278","1,744",1960,1, A5 ,"$361,000 ",2/3/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4167,10, ,A1, 2952 ROBERTS AVENUE                       ,NYC,10461,40.8451367,-73.8315807,"2,500","1,510",1920,1, A1 ,"$440,000 ",12/22/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4170,30, ,S1, 3004 BUHRE AVENUE                         ,NYC,10461,40.8469426,-73.8318605,"2,500","3,320",1927,1, S1 ,"$440,000 ",8/25/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4175,18, ,A1, 1731 JARVIS AVENUE                        ,NYC,10461,40.846715,-73.830243,"2,500","1,438",1925,1, A1 ,"$429,000 ",5/6/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4188,17, ,A2, 2840 LAURIE AVENUE                        ,NYC,10461,40.848491,-73.835644,"2,375","1,406",1950,1, A2 ,"$375,000 ",8/24/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4231,20, ,A5, 1942 MULFORD AVENUE                       ,NYC,10461,40.850869,-73.834482,"2,304","1,836",1950,1, A5 ,"$445,000 ",5/7/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4234,47, ,A1, 1937 HOBART AVENUE                        ,NYC,10461,40.850407,-73.831483,"2,090","1,372",1935,1, A1 ,"$415,000 ",10/22/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4241,23, ,A1, 2884 EAST 195TH STREET                    ,NYC,10461,40.85292,-73.831888,"7,500","1,520",1920,1, A1 ,"$615,000 ",9/10/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4246,19, ,A1, 2037 CONTINENTAL AVENUE                   ,NYC,10461,40.8528293,-73.8302937,"1,952","2,080",1940,1, A1 ,"$385,320 ",12/9/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,4248,40, ,A1, 2043 COLONIAL AVENUE                      ,NYC,10461,40.8537776,-73.8287447,"4,584","1,692",1901,1, A1 ,"$439,500 ",7/27/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5313,61, ,A2, 1146 HOBART AVENUE                        ,NYC,10461,40.836219,-73.826704,"6,250","1,368",1915,1, A2 ,"$325,000 ",6/29/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5337,27, ,A5, 2972 WATERBURY AVENUE                     ,NYC,10461,40.83796,-73.8290729,"1,800","1,665",1950,1, A5 ,"$445,000 ",10/2/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5337,27, ,A5, 2972 WATERBURY AVE.                       ,NYC,10461,40.83796,-73.8290729,"1,800","1,665",1950,1, A5 ,"$254,900 ",6/3/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5339,42, ,A2, 3030-3032 WATERBURY AVENUE                ,NYC,10461,40.8385318,-73.8277746,"2,287",941,1940,1, A2 ,"$180,000 ",3/13/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5348,42, ,A5, 1357 ELLISON AVENUE                       ,NYC,10461,40.837516,-73.83663,"2,375","1,738",1970,1, A5 ,"$415,000 ",8/19/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5349,21, ,A1, 1334 ELLISON AVENUE                       ,NYC,10461,40.8373486,-73.8360369,"1,626","1,620",1925,1, A1 ,"$441,000 ",4/30/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5350,9, ,A1, 1322 EDWARDS AVENUE                       ,NYC,10461,40.837069,-73.8348649,"2,430","1,200",1920,1, A1 ,"$429,000 ",4/27/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5350,25, ,A5, 1362 EDWARDS AVENUE                       ,NYC,10461,40.837925,-73.835799,"1,520","1,440",1940,1, A5 ,"$250,000 ",7/17/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5353,7, ,A2, 2863 WATERBURY AVENUE                     ,NYC,10461,40.837446,-73.83198,"2,508","1,375",1920,1, A2 ,"$318,000 ",2/27/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5353,12, ,A2, 1314 MAYFLOWER AVENUE                     ,NYC,10461,40.8377001,-73.8321587,"3,113","2,640",1930,1, A2 ,"$378,000 ",6/24/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5353,15, ,A2, 1322 MAYFLOWER AVENUE                     ,NYC,10461,40.8378985,-73.8322984,"3,358",966,1920,1, A2 ,"$305,000 ",7/15/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5355,46, ,A5, 2941 WATERBURY AVE                        ,NYC,10461,40.8380863,-73.8299919,"1,206","1,420",1955,1, A5 ,"$357,500 ",5/27/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5361,43, ,A1, 3056 LA SALLE AVENUE                      ,NYC,10461,40.8397369,-73.8272384,"2,265","1,746",1925,1, A1 ,"$423,000 ",5/21/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5361,53, ,A1, 1317 HOLLYWOOD AVENUE                     ,NYC,10461,40.839253,-73.827271,"4,000","2,556",1925,1, A1 ,"$493,000 ",11/18/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5362,36, ,A5, 3213 BRUCKNER BOULEVARD                   ,NYC,10461,40.839186,-73.826207,"1,800","1,782",1940,1, A5 ,"$390,000 ",7/28/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5364,20, ,A5, 1360 CROSBY AVENUE                        ,NYC,10461,40.840168,-73.8292139,"1,800","1,836",1955,1, A5 ,"$382,000 ",11/23/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5365,23, ,A5, 3032 CODDINGTON AVENUE                    ,NYC,10461,40.840835,-73.828541,"1,854","1,152",1925,1, A5 ,"$359,000 ",8/27/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5365,31, ,A1, 3044 CODDINGTON AVENUE                    ,NYC,10461,40.8409979,-73.828146,"1,869","1,152",1925,1, A1 ,"$425,000 ",6/10/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5367,9, ,A1, 1360 HOLLYWOOD AVENUE                     ,NYC,10461,40.840314,-73.826651,"2,500","1,422",1920,1, A1 ,"$402,000 ",6/19/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5370,61, ,A5, 2703 LATTING STREET                       ,NYC,10461,40.8381339,-73.837492,"1,800","1,665",1945,1, A5 ,"$369,000 ",6/25/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5371,16, ,A5, 1434 EDWARDS AVE                          ,NYC,10461,40.839234,-73.837368,"1,995","1,368",1940,1, A5 ,"$379,000 ",5/28/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5378,18, ,A1, 2868 WELLMAN AVENUE                       ,NYC,10461,40.841239,-73.8342996,"2,025","1,872",1930,1, A1 ,"$424,000 ",11/3/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5391,8, ,A1, 2918 DUDLEY AVENUE                        ,NYC,10461,40.840988,-73.83192,"2,700","1,360",1920,1, A1 ,"$474,000 ",7/7/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5393,40, ,A2, 2923 WELLMAN AVENUE                       ,NYC,10461,40.8416306,-73.8323114,"2,375","1,065",1920,1, A2 ,"$100,000 ",10/14/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5394,5, ,A1, 2906 MIDDLETOWN ROAD                      ,NYC,10461,40.843314,-73.832487,"5,250","1,437",1920,1, A1 ,"$404,250 ",5/14/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5395,16, ,A2, 1527 GILLESPIE AVENUE                     ,NYC,10461,40.84296,-73.8313469,"2,500","1,092",1920,1, A2 ,"$430,000 ",7/28/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5395,16, ,A2, 1527 GILLESPIE AVENUE                     ,NYC,10461,40.84296,-73.8313469,"2,500","1,092",1920,1, A2 ,"$222,000 ",3/25/2015,
2,SCHUYLERVILLE/PELHAM BAY ,01  ONE FAMILY DWELLINGS                    ,1,5395,48, ,A2, 1524 PLYMOUTH AVENUE                      ,NYC,10461,40.8428835,-73.8317468,"2,500","1,152",1910,1, A2 ,"$342,500 ",6/16/2015,
